lat,lon,depth,chlor,temp,-50,-100,-150,-200,-250,-300,-350,-400,-450,-500
-37.5,163.5,-2299.21,0.139,16.35,0.1668,0.25020000000000003,0.12510000000000002,0.027800000000000005,0.013900000000000003,0.006950000000000001,0.005560000000000001,0.00417,0.0027800000000000004,0.0013900000000000002
-37.5,164.5,-1322.83,0.1599,16.5,0.19187999999999997,0.28781999999999996,0.14390999999999998,0.03198,0.01599,0.007995,0.006396,0.004796999999999999,0.003198,0.001599
-37.5,165.5,-1637.8,0.1657,16.5,0.19884,0.29825999999999997,0.14912999999999998,0.033139999999999996,0.016569999999999998,0.008284999999999999,0.006627999999999999,0.004971,0.0033139999999999997,0.0016569999999999998
-37.5,166.5,-1606.3,0.1906,16.5,0.22871999999999998,0.34308,0.17154,0.03812,0.01906,0.00953,0.007624,0.005717999999999999,0.003812,0.001906
-37.5,167.5,-976.38,0.1544,16.5,0.18528,0.27792,0.13896,0.030880000000000005,0.015440000000000002,0.007720000000000001,0.006176000000000001,0.004632,0.0030880000000000005,0.0015440000000000002
-37.5,168.5,-976.38,0.1491,16.65,0.17892,0.26838,0.13419,0.029820000000000003,0.014910000000000001,0.007455000000000001,0.0059640000000000006,0.004473,0.0029820000000000003,0.0014910000000000001
-37.5,169.5,-1102.36,0.1491,16.79,0.17892,0.26838,0.13419,0.029820000000000003,0.014910000000000001,0.007455000000000001,0.0059640000000000006,0.004473,0.0029820000000000003,0.0014910000000000001
-37.5,170.5,-1889.76,0.1777,16.79,0.21323999999999999,0.31986,0.15993,0.03554,0.01777,0.008885,0.007108,0.005331,0.003554,0.001777
-37.5,171.5,-1795.28,0.2353,16.79,0.28236,0.42354,0.21177,0.047060000000000005,0.023530000000000002,0.011765000000000001,0.009412,0.007059,0.004706,0.002353
-37.5,172.5,-1480.31,0.2118,16.65,0.25416,0.38123999999999997,0.19061999999999998,0.04236,0.02118,0.01059,0.008472,0.006353999999999999,0.004236,0.002118
-37.5,173.5,-1385.83,0.2614,16.94,0.31368,0.47052000000000005,0.23526000000000002,0.05228000000000001,0.026140000000000004,0.013070000000000002,0.010456000000000002,0.007842,0.005228000000000001,0.0026140000000000004
-37.5,174.5,-62.99,1.932,15.77,2.3184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-37.5,176.5,-157.48,0.8322,16.21,0.99864,1.4979600000000002,0.7489800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-37.5,177.5,-881.89,0.2904,17.08,0.34847999999999996,0.52272,0.26136,0.05808,0.02904,0.01452,0.011616,0.008712,0.005808,0.002904
-37.5,178.5,-598.43,1.3133,16.35,1.5759599999999998,2.36394,1.18197,0.26266,0.13133,0.065665,0.052531999999999995,0.039398999999999997,0.026265999999999998,0.013132999999999999
-37.5,179.5,-2173.23,0.2118,16.21,0.25416,0.38123999999999997,0.19061999999999998,0.04236,0.02118,0.01059,0.008472,0.006353999999999999,0.004236,0.002118
-38.5,-179.5,-3496.06,0.1716,15.63,0.20592,0.30888,0.15444,0.03432,0.01716,0.00858,0.006864,0.005148,0.003432,0.001716
-38.5,-178.5,-3496.06,0.1251,16.35,0.15011999999999998,0.22518,0.11259,0.02502,0.01251,0.006255,0.005004,0.0037529999999999994,0.002502,0.001251
-38.5,-177.5,-3716.54,0.1166,16.06,0.13992,0.20987999999999998,0.10493999999999999,0.02332,0.01166,0.00583,0.004664,0.003498,0.002332,0.001166
-38.5,-176.5,-4062.99,0.1087,16.21,0.13044,0.19566,0.09783,0.021740000000000002,0.010870000000000001,0.005435000000000001,0.004348,0.003261,0.002174,0.001087
-38.5,-175.5,-4818.9,0.0821,16.06,0.09852000000000001,0.14778000000000002,0.07389000000000001,0.01642,0.00821,0.004105,0.0032840000000000005,0.002463,0.0016420000000000002,0.0008210000000000001
-38.5,-174.5,-5196.85,0.1166,15.48,0.13992,0.20987999999999998,0.10493999999999999,0.02332,0.01166,0.00583,0.004664,0.003498,0.002332,0.001166
-38.5,-172.5,-5165.35,0.085,16.5,0.10200000000000001,0.15300000000000002,0.07650000000000001,0.017,0.0085,0.00425,0.0034000000000000002,0.00255,0.0017000000000000001,0.0008500000000000001
-38.5,-171.5,-4818.9,0.0714,15.92,0.08568,0.12852000000000002,0.06426000000000001,0.014280000000000001,0.0071400000000000005,0.0035700000000000003,0.0028560000000000005,0.0021420000000000002,0.0014280000000000002,0.0007140000000000001
-38.5,-170.5,-4724.41,0.1014,15.77,0.12168,0.18252000000000002,0.09126000000000001,0.020280000000000003,0.010140000000000001,0.005070000000000001,0.004056000000000001,0.003042,0.0020280000000000003,0.0010140000000000001
-38.5,-169.5,-4787.4,0.1544,15.19,0.18528,0.27792,0.13896,0.030880000000000005,0.015440000000000002,0.007720000000000001,0.006176000000000001,0.004632,0.0030880000000000005,0.0015440000000000002
-38.5,-168.5,-4283.46,0.0912,15.33,0.10944,0.16416,0.08208,0.018240000000000003,0.009120000000000001,0.004560000000000001,0.003648,0.002736,0.001824,0.000912
-38.5,-167.5,-3716.54,0.0793,15.63,0.09516,0.14274,0.07137,0.01586,0.00793,0.003965,0.003172,0.0023789999999999996,0.001586,0.000793
-38.5,-166.5,-5291.34,0.085,15.63,0.10200000000000001,0.15300000000000002,0.07650000000000001,0.017,0.0085,0.00425,0.0034000000000000002,0.00255,0.0017000000000000001,0.0008500000000000001
-38.5,-165.5,-5259.84,0.0945,16.21,0.1134,0.1701,0.08505,0.0189,0.00945,0.004725,0.00378,0.002835,0.00189,0.000945
-38.5,-164.5,-5228.35,0.0714,16.21,0.08568,0.12852000000000002,0.06426000000000001,0.014280000000000001,0.0071400000000000005,0.0035700000000000003,0.0028560000000000005,0.0021420000000000002,0.0014280000000000002,0.0007140000000000001
-38.5,-163.5,-5228.35,0.105,15.19,0.126,0.189,0.0945,0.021,0.0105,0.00525,0.0042,0.0031499999999999996,0.0021,0.00105
-38.5,-162.5,-5322.83,0.085,15.04,0.10200000000000001,0.15300000000000002,0.07650000000000001,0.017,0.0085,0.00425,0.0034000000000000002,0.00255,0.0017000000000000001,0.0008500000000000001
-38.5,-161.5,-5291.34,0.1166,14.75,0.13992,0.20987999999999998,0.10493999999999999,0.02332,0.01166,0.00583,0.004664,0.003498,0.002332,0.001166
-38.5,-160.5,-4944.88,0.1126,14.02,0.13512,0.20268000000000003,0.10134000000000001,0.022520000000000002,0.011260000000000001,0.0056300000000000005,0.004504,0.003378,0.002252,0.001126
-38.5,-159.5,-4566.93,0.1014,14.17,0.12168,0.18252000000000002,0.09126000000000001,0.020280000000000003,0.010140000000000001,0.005070000000000001,0.004056000000000001,0.003042,0.0020280000000000003,0.0010140000000000001
-38.5,-158.5,-4692.91,0.085,14.17,0.10200000000000001,0.15300000000000002,0.07650000000000001,0.017,0.0085,0.00425,0.0034000000000000002,0.00255,0.0017000000000000001,0.0008500000000000001
-38.5,-157.5,-4976.38,0.0821,14.02,0.09852000000000001,0.14778000000000002,0.07389000000000001,0.01642,0.00821,0.004105,0.0032840000000000005,0.002463,0.0016420000000000002,0.0008210000000000001
-38.5,-156.5,-5039.37,0.0793,14.17,0.09516,0.14274,0.07137,0.01586,0.00793,0.003965,0.003172,0.0023789999999999996,0.001586,0.000793
-38.5,-155.5,-5102.36,0.0793,14.46,0.09516,0.14274,0.07137,0.01586,0.00793,0.003965,0.003172,0.0023789999999999996,0.001586,0.000793
-38.5,-154.5,-5133.86,0.0912,15.04,0.10944,0.16416,0.08208,0.018240000000000003,0.009120000000000001,0.004560000000000001,0.003648,0.002736,0.001824,0.000912
-38.5,-153.5,-5291.34,0.0821,14.17,0.09852000000000001,0.14778000000000002,0.07389000000000001,0.01642,0.00821,0.004105,0.0032840000000000005,0.002463,0.0016420000000000002,0.0008210000000000001
-38.5,-150.5,-5322.83,0.0642,14.17,0.07703999999999998,0.11556,0.05778,0.012839999999999999,0.0064199999999999995,0.0032099999999999997,0.002568,0.0019259999999999998,0.001284,0.000642
-38.5,-149.5,-5417.32,0.0665,14.02,0.0798,0.11970000000000001,0.05985000000000001,0.013300000000000001,0.0066500000000000005,0.0033250000000000003,0.00266,0.0019950000000000002,0.00133,0.000665
-38.5,-147.5,-5417.32,0.0665,13.44,0.0798,0.11970000000000001,0.05985000000000001,0.013300000000000001,0.0066500000000000005,0.0033250000000000003,0.00266,0.0019950000000000002,0.00133,0.000665
-38.5,-146.5,-5385.83,0.0739,14.46,0.08868,0.13302,0.06651,0.01478,0.00739,0.003695,0.002956,0.002217,0.001478,0.000739
-38.5,-145.5,-5322.83,0.0821,13.73,0.09852000000000001,0.14778000000000002,0.07389000000000001,0.01642,0.00821,0.004105,0.0032840000000000005,0.002463,0.0016420000000000002,0.0008210000000000001
-38.5,-144.5,-5259.84,0.0793,14.61,0.09516,0.14274,0.07137,0.01586,0.00793,0.003965,0.003172,0.0023789999999999996,0.001586,0.000793
-38.5,-143.5,-5228.35,0.0689,15.04,0.08268,0.12402,0.06201,0.01378,0.00689,0.003445,0.002756,0.002067,0.001378,0.000689
-38.5,-142.5,-5228.35,0.0689,14.75,0.08268,0.12402,0.06201,0.01378,0.00689,0.003445,0.002756,0.002067,0.001378,0.000689
-38.5,-141.5,-5228.35,0.085,14.31,0.10200000000000001,0.15300000000000002,0.07650000000000001,0.017,0.0085,0.00425,0.0034000000000000002,0.00255,0.0017000000000000001,0.0008500000000000001
-38.5,-140.5,-5291.34,0.0642,14.75,0.07703999999999998,0.11556,0.05778,0.012839999999999999,0.0064199999999999995,0.0032099999999999997,0.002568,0.0019259999999999998,0.001284,0.000642
-38.5,-139.5,-5511.81,0.0578,13.88,0.06935999999999999,0.10404,0.05202,0.01156,0.00578,0.00289,0.002312,0.0017339999999999999,0.001156,0.000578
-38.5,-138.5,-5165.35,0.0714,13.59,0.08568,0.12852000000000002,0.06426000000000001,0.014280000000000001,0.0071400000000000005,0.0035700000000000003,0.0028560000000000005,0.0021420000000000002,0.0014280000000000002,0.0007140000000000001
-38.5,-137.5,-5133.86,0.1087,13.88,0.13044,0.19566,0.09783,0.021740000000000002,0.010870000000000001,0.005435000000000001,0.004348,0.003261,0.002174,0.001087
-38.5,-136.5,-5039.37,0.0765,14.31,0.09179999999999999,0.1377,0.06885,0.015300000000000001,0.0076500000000000005,0.0038250000000000003,0.0030600000000000002,0.0022949999999999997,0.0015300000000000001,0.0007650000000000001
-38.5,-135.5,-5070.87,0.0689,14.17,0.08268,0.12402,0.06201,0.01378,0.00689,0.003445,0.002756,0.002067,0.001378,0.000689
-38.5,-134.5,-5039.37,0.0714,14.46,0.08568,0.12852000000000002,0.06426000000000001,0.014280000000000001,0.0071400000000000005,0.0035700000000000003,0.0028560000000000005,0.0021420000000000002,0.0014280000000000002,0.0007140000000000001
-38.5,-133.5,-4976.38,0.0502,15.19,0.06024,0.09036000000000001,0.045180000000000005,0.01004,0.00502,0.00251,0.0020080000000000002,0.001506,0.0010040000000000001,0.0005020000000000001
-38.5,-132.5,-4818.9,0.0739,14.61,0.08868,0.13302,0.06651,0.01478,0.00739,0.003695,0.002956,0.002217,0.001478,0.000739
-38.5,-131.5,-4755.91,0.0714,14.61,0.08568,0.12852000000000002,0.06426000000000001,0.014280000000000001,0.0071400000000000005,0.0035700000000000003,0.0028560000000000005,0.0021420000000000002,0.0014280000000000002,0.0007140000000000001
-38.5,-130.5,-4724.41,0.0739,14.75,0.08868,0.13302,0.06651,0.01478,0.00739,0.003695,0.002956,0.002217,0.001478,0.000739
-38.5,-129.5,-4692.91,0.0714,14.9,0.08568,0.12852000000000002,0.06426000000000001,0.014280000000000001,0.0071400000000000005,0.0035700000000000003,0.0028560000000000005,0.0021420000000000002,0.0014280000000000002,0.0007140000000000001
-38.5,-128.5,-4629.92,0.0765,14.31,0.09179999999999999,0.1377,0.06885,0.015300000000000001,0.0076500000000000005,0.0038250000000000003,0.0030600000000000002,0.0022949999999999997,0.0015300000000000001,0.0007650000000000001
-38.5,-127.5,-4818.9,0.0765,14.46,0.09179999999999999,0.1377,0.06885,0.015300000000000001,0.0076500000000000005,0.0038250000000000003,0.0030600000000000002,0.0022949999999999997,0.0015300000000000001,0.0007650000000000001
-38.5,-126.5,-4755.91,0.085,14.75,0.10200000000000001,0.15300000000000002,0.07650000000000001,0.017,0.0085,0.00425,0.0034000000000000002,0.00255,0.0017000000000000001,0.0008500000000000001
-38.5,-125.5,-4503.94,0.085,15.33,0.10200000000000001,0.15300000000000002,0.07650000000000001,0.017,0.0085,0.00425,0.0034000000000000002,0.00255,0.0017000000000000001,0.0008500000000000001
-38.5,-124.5,-4566.93,0.0642,14.61,0.07703999999999998,0.11556,0.05778,0.012839999999999999,0.0064199999999999995,0.0032099999999999997,0.002568,0.0019259999999999998,0.001284,0.000642
-38.5,-123.5,-4629.92,0.0765,14.61,0.09179999999999999,0.1377,0.06885,0.015300000000000001,0.0076500000000000005,0.0038250000000000003,0.0030600000000000002,0.0022949999999999997,0.0015300000000000001,0.0007650000000000001
-38.5,-122.5,-4503.94,0.0793,14.31,0.09516,0.14274,0.07137,0.01586,0.00793,0.003965,0.003172,0.0023789999999999996,0.001586,0.000793
-38.5,-121.5,-4472.44,0.0665,13.15,0.0798,0.11970000000000001,0.05985000000000001,0.013300000000000001,0.0066500000000000005,0.0033250000000000003,0.00266,0.0019950000000000002,0.00133,0.000665
-38.5,-120.5,-4440.94,0.0765,13.88,0.09179999999999999,0.1377,0.06885,0.015300000000000001,0.0076500000000000005,0.0038250000000000003,0.0030600000000000002,0.0022949999999999997,0.0015300000000000001,0.0007650000000000001
-38.5,-119.5,-4251.97,0.0689,14.02,0.08268,0.12402,0.06201,0.01378,0.00689,0.003445,0.002756,0.002067,0.001378,0.000689
-38.5,-118.5,-4157.48,0.0739,13.15,0.08868,0.13302,0.06651,0.01478,0.00739,0.003695,0.002956,0.002217,0.001478,0.000739
-38.5,-117.5,-4062.99,0.0407,14.46,0.04884,0.07326,0.03663,0.00814,0.00407,0.002035,0.001628,0.0012209999999999999,0.000814,0.000407
-38.5,-115.5,-3685.04,0.0342,14.02,0.04104,0.061560000000000004,0.030780000000000002,0.006840000000000001,0.0034200000000000003,0.0017100000000000001,0.001368,0.001026,0.000684,0.000342
-38.5,-114.5,-3244.09,0.0821,12.71,0.09852000000000001,0.14778000000000002,0.07389000000000001,0.01642,0.00821,0.004105,0.0032840000000000005,0.002463,0.0016420000000000002,0.0008210000000000001
-38.5,-113.5,-3244.09,0.1014,13.73,0.12168,0.18252000000000002,0.09126000000000001,0.020280000000000003,0.010140000000000001,0.005070000000000001,0.004056000000000001,0.003042,0.0020280000000000003,0.0010140000000000001
-38.5,-112.5,-3149.61,0.085,13.88,0.10200000000000001,0.15300000000000002,0.07650000000000001,0.017,0.0085,0.00425,0.0034000000000000002,0.00255,0.0017000000000000001,0.0008500000000000001
-38.5,-111.5,-2897.64,0.0793,14.02,0.09516,0.14274,0.07137,0.01586,0.00793,0.003965,0.003172,0.0023789999999999996,0.001586,0.000793
-38.5,-110.5,-2866.14,0.0821,13.3,0.09852000000000001,0.14778000000000002,0.07389000000000001,0.01642,0.00821,0.004105,0.0032840000000000005,0.002463,0.0016420000000000002,0.0008210000000000001
-38.5,-109.5,-3149.61,0.0881,13.3,0.10572,0.15858,0.07929,0.01762,0.00881,0.004405,0.003524,0.002643,0.001762,0.000881
-38.5,-108.5,-3338.58,0.0821,13.3,0.09852000000000001,0.14778000000000002,0.07389000000000001,0.01642,0.00821,0.004105,0.0032840000000000005,0.002463,0.0016420000000000002,0.0008210000000000001
-38.5,-107.5,-3496.06,0.0821,13.0,0.09852000000000001,0.14778000000000002,0.07389000000000001,0.01642,0.00821,0.004105,0.0032840000000000005,0.002463,0.0016420000000000002,0.0008210000000000001
-38.5,-106.5,-3653.54,0.0881,13.59,0.10572,0.15858,0.07929,0.01762,0.00881,0.004405,0.003524,0.002643,0.001762,0.000881
-38.5,-105.5,-3842.52,0.0881,13.0,0.10572,0.15858,0.07929,0.01762,0.00881,0.004405,0.003524,0.002643,0.001762,0.000881
-38.5,-104.5,-3937.01,0.0665,13.15,0.0798,0.11970000000000001,0.05985000000000001,0.013300000000000001,0.0066500000000000005,0.0033250000000000003,0.00266,0.0019950000000000002,0.00133,0.000665
-38.5,-103.5,-4000.0,0.0821,12.71,0.09852000000000001,0.14778000000000002,0.07389000000000001,0.01642,0.00821,0.004105,0.0032840000000000005,0.002463,0.0016420000000000002,0.0008210000000000001
-38.5,-102.5,-4125.98,0.0739,13.15,0.08868,0.13302,0.06651,0.01478,0.00739,0.003695,0.002956,0.002217,0.001478,0.000739
-38.5,-101.5,-4220.47,0.0665,13.15,0.0798,0.11970000000000001,0.05985000000000001,0.013300000000000001,0.0066500000000000005,0.0033250000000000003,0.00266,0.0019950000000000002,0.00133,0.000665
-38.5,-100.5,-4220.47,0.0714,13.44,0.08568,0.12852000000000002,0.06426000000000001,0.014280000000000001,0.0071400000000000005,0.0035700000000000003,0.0028560000000000005,0.0021420000000000002,0.0014280000000000002,0.0007140000000000001
-38.5,-99.5,-4188.98,0.0793,13.0,0.09516,0.14274,0.07137,0.01586,0.00793,0.003965,0.003172,0.0023789999999999996,0.001586,0.000793
-38.5,-98.5,-4094.49,0.0881,12.86,0.10572,0.15858,0.07929,0.01762,0.00881,0.004405,0.003524,0.002643,0.001762,0.000881
-38.5,-97.5,-3968.5,0.0881,13.59,0.10572,0.15858,0.07929,0.01762,0.00881,0.004405,0.003524,0.002643,0.001762,0.000881
-38.5,-96.5,-3685.04,0.0945,12.86,0.1134,0.1701,0.08505,0.0189,0.00945,0.004725,0.00378,0.002835,0.00189,0.000945
-38.5,-95.5,-3527.56,0.105,13.59,0.126,0.189,0.0945,0.021,0.0105,0.00525,0.0042,0.0031499999999999996,0.0021,0.00105
-38.5,-94.5,-3401.57,0.085,13.59,0.10200000000000001,0.15300000000000002,0.07650000000000001,0.017,0.0085,0.00425,0.0034000000000000002,0.00255,0.0017000000000000001,0.0008500000000000001
-38.5,-93.5,-3244.09,0.0912,13.88,0.10944,0.16416,0.08208,0.018240000000000003,0.009120000000000001,0.004560000000000001,0.003648,0.002736,0.001824,0.000912
-38.5,-92.5,-3023.62,0.1014,14.17,0.12168,0.18252000000000002,0.09126000000000001,0.020280000000000003,0.010140000000000001,0.005070000000000001,0.004056000000000001,0.003042,0.0020280000000000003,0.0010140000000000001
-38.5,-91.5,-3370.08,0.0979,14.02,0.11748,0.17622000000000002,0.08811000000000001,0.01958,0.00979,0.004895,0.003916,0.002937,0.001958,0.000979
-38.5,-90.5,-3527.56,0.0945,13.44,0.1134,0.1701,0.08505,0.0189,0.00945,0.004725,0.00378,0.002835,0.00189,0.000945
-38.5,-89.5,-3559.06,0.1087,13.59,0.13044,0.19566,0.09783,0.021740000000000002,0.010870000000000001,0.005435000000000001,0.004348,0.003261,0.002174,0.001087
-38.5,-88.5,-3653.54,0.1014,14.02,0.12168,0.18252000000000002,0.09126000000000001,0.020280000000000003,0.010140000000000001,0.005070000000000001,0.004056000000000001,0.003042,0.0020280000000000003,0.0010140000000000001
-38.5,-87.5,-3874.02,0.0714,13.44,0.08568,0.12852000000000002,0.06426000000000001,0.014280000000000001,0.0071400000000000005,0.0035700000000000003,0.0028560000000000005,0.0021420000000000002,0.0014280000000000002,0.0007140000000000001
-38.5,-86.5,-3811.02,0.085,13.59,0.10200000000000001,0.15300000000000002,0.07650000000000001,0.017,0.0085,0.00425,0.0034000000000000002,0.00255,0.0017000000000000001,0.0008500000000000001
-38.5,-85.5,-4031.5,0.0912,14.46,0.10944,0.16416,0.08208,0.018240000000000003,0.009120000000000001,0.004560000000000001,0.003648,0.002736,0.001824,0.000912
-38.5,-84.5,-4062.99,0.1166,14.31,0.13992,0.20987999999999998,0.10493999999999999,0.02332,0.01166,0.00583,0.004664,0.003498,0.002332,0.001166
-38.5,-83.5,-4000.0,0.1296,13.59,0.15552,0.23328,0.11664,0.02592,0.01296,0.00648,0.005184,0.0038879999999999995,0.002592,0.001296
-38.5,-82.5,-3937.01,0.144,14.02,0.17279999999999998,0.2592,0.1296,0.0288,0.0144,0.0072,0.0057599999999999995,0.004319999999999999,0.0028799999999999997,0.0014399999999999999
-38.5,-81.5,-4157.48,0.139,14.31,0.1668,0.25020000000000003,0.12510000000000002,0.027800000000000005,0.013900000000000003,0.006950000000000001,0.005560000000000001,0.00417,0.0027800000000000004,0.0013900000000000002
-38.5,-80.5,-4062.99,0.1716,14.31,0.20592,0.30888,0.15444,0.03432,0.01716,0.00858,0.006864,0.005148,0.003432,0.001716
-38.5,-79.5,-4094.49,0.1974,14.61,0.23687999999999998,0.35531999999999997,0.17765999999999998,0.03948,0.01974,0.00987,0.007896,0.005921999999999999,0.003948,0.001974
-38.5,-78.5,-4125.98,0.1906,14.17,0.22871999999999998,0.34308,0.17154,0.03812,0.01906,0.00953,0.007624,0.005717999999999999,0.003812,0.001906
-38.5,-77.5,-4157.48,0.2193,14.31,0.26316,0.39474,0.19737,0.04386,0.02193,0.010965,0.008772,0.006579,0.004386,0.002193
-38.5,-76.5,-4000.0,0.2904,13.3,0.34847999999999996,0.52272,0.26136,0.05808,0.02904,0.01452,0.011616,0.008712,0.005808,0.002904
-38.5,-75.5,-4220.47,0.3115,13.15,0.37379999999999997,0.5607,0.28035,0.0623,0.03115,0.015575,0.01246,0.009345,0.00623,0.003115
-38.5,-74.5,-2866.14,0.3585,12.57,0.43019999999999997,0.6453,0.32265,0.0717,0.03585,0.017925,0.01434,0.010754999999999999,0.00717,0.003585
-38.5,-58.5,0.0,7.0775,14.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-38.5,-57.5,-31.5,0.9918,14.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-38.5,-56.5,-62.99,0.5274,12.28,0.63288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-38.5,-55.5,-125.98,1.1413,9.51,1.3695599999999999,2.05434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-38.5,-54.5,-1039.37,0.5092,10.38,0.6110399999999999,0.91656,0.45828,0.10184,0.05092,0.02546,0.020368,0.015276,0.010184,0.005092
-38.5,-53.5,-3811.02,0.1974,19.12,0.23687999999999998,0.35531999999999997,0.17765999999999998,0.03948,0.01974,0.00987,0.007896,0.005921999999999999,0.003948,0.001974
-38.5,-52.5,-4409.45,0.2524,17.96,0.30288,0.45432000000000006,0.22716000000000003,0.050480000000000004,0.025240000000000002,0.012620000000000001,0.010096,0.007572,0.005048,0.002524
-38.5,-51.5,-4850.39,0.1657,15.92,0.19884,0.29825999999999997,0.14912999999999998,0.033139999999999996,0.016569999999999998,0.008284999999999999,0.006627999999999999,0.004971,0.0033139999999999997,0.0016569999999999998
-38.5,-50.5,-5133.86,0.2614,15.48,0.31368,0.47052000000000005,0.23526000000000002,0.05228000000000001,0.026140000000000004,0.013070000000000002,0.010456000000000002,0.007842,0.005228000000000001,0.0026140000000000004
-38.5,-48.5,-5228.35,0.1208,17.67,0.14496,0.21744000000000002,0.10872000000000001,0.02416,0.01208,0.00604,0.004832,0.003624,0.002416,0.001208
-38.5,-47.5,-5196.85,0.1974,17.08,0.23687999999999998,0.35531999999999997,0.17765999999999998,0.03948,0.01974,0.00987,0.007896,0.005921999999999999,0.003948,0.001974
-38.5,-46.5,-5165.35,0.2118,17.08,0.25416,0.38123999999999997,0.19061999999999998,0.04236,0.02118,0.01059,0.008472,0.006353999999999999,0.004236,0.002118
-38.5,-45.5,-5133.86,0.3342,15.63,0.40104,0.60156,0.30078,0.06684,0.03342,0.01671,0.013368,0.010026,0.006684,0.003342
-38.5,-44.5,-5133.86,0.2272,16.21,0.27264,0.40896000000000005,0.20448000000000002,0.04544000000000001,0.022720000000000004,0.011360000000000002,0.009088,0.006816,0.004544,0.002272
-38.5,-43.5,-5133.86,0.2272,16.21,0.27264,0.40896000000000005,0.20448000000000002,0.04544000000000001,0.022720000000000004,0.011360000000000002,0.009088,0.006816,0.004544,0.002272
-38.5,-42.5,-5102.36,0.2193,15.77,0.26316,0.39474,0.19737,0.04386,0.02193,0.010965,0.008772,0.006579,0.004386,0.002193
-38.5,-41.5,-5070.87,0.1906,16.06,0.22871999999999998,0.34308,0.17154,0.03812,0.01906,0.00953,0.007624,0.005717999999999999,0.003812,0.001906
-38.5,-40.5,-5070.87,0.184,16.35,0.2208,0.3312,0.1656,0.0368,0.0184,0.0092,0.00736,0.00552,0.00368,0.00184
-38.5,-39.5,-5039.37,0.144,16.65,0.17279999999999998,0.2592,0.1296,0.0288,0.0144,0.0072,0.0057599999999999995,0.004319999999999999,0.0028799999999999997,0.0014399999999999999
-38.5,-38.5,-5070.87,0.2353,17.23,0.28236,0.42354,0.21177,0.047060000000000005,0.023530000000000002,0.011765000000000001,0.009412,0.007059,0.004706,0.002353
-38.5,-37.5,-5007.87,0.184,16.21,0.2208,0.3312,0.1656,0.0368,0.0184,0.0092,0.00736,0.00552,0.00368,0.00184
-38.5,-36.5,-4850.39,0.1251,16.21,0.15011999999999998,0.22518,0.11259,0.02502,0.01251,0.006255,0.005004,0.0037529999999999994,0.002502,0.001251
-38.5,-35.5,-4976.38,0.1657,15.19,0.19884,0.29825999999999997,0.14912999999999998,0.033139999999999996,0.016569999999999998,0.008284999999999999,0.006627999999999999,0.004971,0.0033139999999999997,0.0016569999999999998
-38.5,-34.5,-5007.87,0.2045,16.5,0.24539999999999998,0.3681,0.18405,0.0409,0.02045,0.010225,0.00818,0.006134999999999999,0.00409,0.002045
-38.5,-33.5,-4818.9,0.1657,16.5,0.19884,0.29825999999999997,0.14912999999999998,0.033139999999999996,0.016569999999999998,0.008284999999999999,0.006627999999999999,0.004971,0.0033139999999999997,0.0016569999999999998
-38.5,-32.5,-4755.91,0.1716,15.48,0.20592,0.30888,0.15444,0.03432,0.01716,0.00858,0.006864,0.005148,0.003432,0.001716
-38.5,-31.5,-4503.94,0.2353,15.92,0.28236,0.42354,0.21177,0.047060000000000005,0.023530000000000002,0.011765000000000001,0.009412,0.007059,0.004706,0.002353
-38.5,-30.5,-4000.0,0.1906,15.48,0.22871999999999998,0.34308,0.17154,0.03812,0.01906,0.00953,0.007624,0.005717999999999999,0.003812,0.001906
-38.5,-29.5,-4094.49,0.1906,15.19,0.22871999999999998,0.34308,0.17154,0.03812,0.01906,0.00953,0.007624,0.005717999999999999,0.003812,0.001906
-38.5,-28.5,-4000.0,0.2045,15.33,0.24539999999999998,0.3681,0.18405,0.0409,0.02045,0.010225,0.00818,0.006134999999999999,0.00409,0.002045
-38.5,-27.5,-4314.96,0.2193,15.33,0.26316,0.39474,0.19737,0.04386,0.02193,0.010965,0.008772,0.006579,0.004386,0.002193
-38.5,-26.5,-4062.99,0.2118,15.33,0.25416,0.38123999999999997,0.19061999999999998,0.04236,0.02118,0.01059,0.008472,0.006353999999999999,0.004236,0.002118
-38.5,-25.5,-4094.49,0.2045,14.75,0.24539999999999998,0.3681,0.18405,0.0409,0.02045,0.010225,0.00818,0.006134999999999999,0.00409,0.002045
-38.5,-24.5,-4000.0,0.1974,15.04,0.23687999999999998,0.35531999999999997,0.17765999999999998,0.03948,0.01974,0.00987,0.007896,0.005921999999999999,0.003948,0.001974
-38.5,-23.5,-4000.0,0.1906,15.63,0.22871999999999998,0.34308,0.17154,0.03812,0.01906,0.00953,0.007624,0.005717999999999999,0.003812,0.001906
-38.5,-22.5,-4000.0,0.2524,14.75,0.30288,0.45432000000000006,0.22716000000000003,0.050480000000000004,0.025240000000000002,0.012620000000000001,0.010096,0.007572,0.005048,0.002524
